"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
154111,.,"A",.,"A",.,"A",65,"D",63,"D","2","1","D","01","D",.,"A","8","D",0,"D","12","D","14","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",37484,"D",37484,"D",46277.095,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",19160,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.5811413,"D",.,"A",.,"C",0,"D",283,"D",65,"D",304,"D",70,"D",.,"A","1","D",0,"D",37484,"D",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",18324,"D",0,"D",1,"D",0,"D","01",,"A","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","04","09","1998",.,"B","1","D",.,"A",3,"D","1","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,85836.937,86075.69,.,117787.951,.,102139.74,86479.778,.,96204.328,83008.474,.,.,129734.836,.,103996.421,.,.,115159.658,78648.462,93584.661,.,103391.329,78298.691,98787.157,83441.136,95728.315,.,.,.,113938.939,.,116135.308,96544.599,75562.335,.,.,.,.,.,101418.003,.,.,.,131.56999,100.06999,0,5.63,0,0,0,0,11.79968,1.8,8.74,5.64,2.75,3.57999,5.97,6.39,5.21,19.55,0,23.01032,31.5,22.39,0,1.05999,2.01,0,19.34,5.23,1,"D",.,"A","0","D","06","36","R",.,"A",.,"A",.,"A","2","D"
154112,.,"A",.,"A",.,"A",65,"D",63,"D","2","1","D","01","D",.,"A","8","D",0,"D","12","D","14","D",,"A",,"A",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",37484,"D",37484,"D",46277.095,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",19160,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.5817387,"D",.,"A",.,"C",0,"D",283,"D",65,"D",304,"D",70,"D",.,"A","1","D",0,"D",37484,"D",.,"A",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",18324,"D",0,"D",1,"D",0,"D","01",,"A","5",.,"A","1","D","2","D","1","D","1","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","11","09","1998",.,"B","1","D",.,"A",3,"D","2","D",2,.,"A","1","D","1","D",0,"D",0,"D",.,"A",.,85836.937,86075.69,.,117787.951,.,102139.74,86479.778,.,96204.328,83008.474,.,.,129734.836,.,103996.421,.,.,115159.658,78648.462,93584.661,.,103391.329,78298.691,98787.157,83441.136,95728.315,.,.,.,113938.939,.,116135.308,96544.599,75562.335,.,.,.,.,.,101418.003,.,.,.,152.78894,114.78894,2.62708,13.01093,0,6.80762,2.46857,3.73506,1.78434,1.29417,5.73491,2.38312,9.52962,12.14551,4.21555,1.99415,3.8639,6.40222,9.36069,27.4315,38,16.60434,0,0,0,16,10,4.95668,1,"D",.,"A","0","D","06","36","R",.,"A",.,"A",.,"A","2","D"
154121,3000,"D",.,"A",200,"D",51,"D",.,"D","1","4","D","01","D",.,"A","4","D",21400,"D","14","D",,"A","1","D",,"A",4,"D","7","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",18200,"D",21400,"D",27922.178,0,"D",1638,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",21400,"D",42,"D",.,"A",0.3722727,"D",.,"A",.,"A",0,"D",470,"D",108,"D",535,"D",123,"D",.,"A","3","D",2,"D",0,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",3200,"D","01","04","D","2",.,"A",,"A","2","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","03","10","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",64718.655,40853.725,.,47800.512,.,.,.,48541.378,65602.267,32769.227,32465.38,44635.385,.,51537.773,91964.458,38991.162,.,.,79950.971,.,65364.306,.,.,78121.024,.,.,41646.999,47383.273,.,74317.316,.,35039.656,85702.888,.,.,.,47374.255,.,.,.,.,.,30975.428,38908.932,72.70998,62.54998,0,2.08,0,8.68,0,11.75,2.2,0,0,8.32,5.63,3.02999,5.8,0,2.75,0,0,12.30999,10.16,0,0,0,2.91998,0,0,2.54,1,"D",.,"A","5","D","05","13","D",.,"A",.,"A",.,"A","2","D"
154122,3000,"D",.,"A",200,"D",51,"D",.,"D","1","4","D","01","D",.,"A","4","D",21400,"D","14","D",,"A","1","D",,"A",4,"D","7","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",18200,"D",21400,"D",27922.178,0,"D",1638,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",21400,"D",42,"D",.,"A",0.3726332,"D",.,"A",.,"A",0,"D",470,"D",108,"D",535,"D",123,"D",.,"A","3","D",2,"D",0,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",3200,"D","01","04","D","2",.,"A",,"A","2","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","10","10","1998",.,"A",,"A",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",64718.655,40853.725,.,47800.512,.,.,.,48541.378,65602.267,32769.227,32465.38,44635.385,.,51537.773,91964.458,38991.162,.,.,79950.971,.,65364.306,.,.,78121.024,.,.,41646.999,47383.273,.,74317.316,.,35039.656,85702.888,.,.,.,47374.255,.,.,.,.,.,30975.428,38908.932,155.08997,149.09997,9.1692,15.85474,0,9.34979,2.56229,10.94121,8.88004,1.61145,2.5147,11.70164,7.53964,3.29659,4.76781,6.75411,4.70348,13.4294,2.46804,33.55584,5.99,0,0,0,0,0,0,0,1,"D",.,"A","5","D","05","13","D",.,"A",.,"A",.,"A","2","D"
154131,.,"C",.,"A",.,"A",41,"D",.,"D","2","1","D","01","D",.,"A","1","D",28680,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D","2","D",.,"A",0,"D",0,"D",0,"D",28680,"D",28680,"D",74198.207,860,"D",2194,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",0,"D",0,"D",0,"D",28680,"D",40,"D",.,"A",0.4711462,"D",.,"A",.,"A",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","4","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","10","D","5",.,"A",,"A","1","D","1","D","4","D","1","D",.,"A",.,"A","1","D",,"A","2",.,"A",.,"A","21","07","1998",.,"A","1","D",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,174910.872,.,.,156063.616,.,158308.789,.,.,194009.727,149058.84,180139.241,.,177516.313,164868.718,180246.577,168328.126,155223.068,.,.,.,157193.465,.,173358.057,160852.664,173135.989,.,.,.,.,.,157917.518,.,.,.,173550.614,159375.744,.,167447.326,.,155368.299,164684.821,.,165067.475,56.4,50.54,0,1.98,0,2.53,0,0,0,0,0,0,0,0,0,0,2.25,17.24,0,26.54,5.86,10.74,0,0,0,0,0,3.09,1,"D",.,"A","0","D","05",,"T",.,"A",.,"A",.,"A","2","D"
154132,.,"C",.,"A",.,"A",41,"D",.,"D","2","1","D","01","D",.,"A","1","D",28680,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D","2","D",.,"A",0,"D",0,"D",0,"D",28680,"D",28680,"D",74198.207,860,"D",2194,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"B",0,"D",0,"D",0,"D",28680,"D",40,"D",.,"A",0.4721041,"D",.,"A",.,"A",0,"D",196,"D",45,"D",217,"D",50,"D",.,"A","4","D",1,"D",0,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","10","D","5",.,"A",,"A","1","D","1","D","4","D","1","D",.,"A",.,"A","1","D",,"A","2",.,"A",.,"A","28","07","1998",.,"A","1","D",.,"A",1,"D","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,174910.872,.,.,156063.616,.,158308.789,.,.,194009.727,149058.84,180139.241,.,177516.313,164868.718,180246.577,168328.126,155223.068,.,.,.,157193.465,.,173358.057,160852.664,173135.989,.,.,.,.,.,157917.518,.,.,.,173550.614,159375.744,.,167447.326,.,155368.299,164684.821,.,165067.475,24.76,23.64,0,8.08,0,0,1.39,0,0,0,0,6.72,0,2.78,0,0,0,0,0,4.67,1.12,14.46,0,0,0,0,0,0,1,"D",.,"A","0","D","05",,"T",.,"A",.,"A",.,"A","2","D"
154141,.,"A",.,"A",.,"A",74,"D",66,"D","2","2","D","01","D",.,"A","2","D",844,"D","16","D","15","D","5","D","1","D",2,"D","1","D",-56,"D",,"A",.,"A",0,"D",0,"D",0,"D",18975,"D",19464,"D",49917.701,0,"D",69,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",18620,"D",0,"D",0,"D",900,"D",54,"D",7,"D",0.3319662,"D",.,"A",.,"A",0,"D",283,"D",65,"D",348,"D",80,"D",.,"A","1","D",2,"D",18620,"D",.,"A","10","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",489,"D","01","01","D","5",.,"A","1","D","2","D","3","D","3","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","08","07","1998",489,"D","1","D",.,"A",6,"D","1","D",2,.,"A",,"A",,"A",52,"D",4,"D",.,"A",84612.945,.,92161.713,.,.,.,.,.,98996.113,106727.834,97453.323,.,95708.322,.,.,.,86001.343,81148.017,88818.932,105604.563,128054.839,.,95301.634,113507.294,107201.019,.,.,81832.382,.,94185.344,.,.,89250.289,.,.,113104.24,79098.354,.,80800.292,.,91227.353,81589.247,.,.,22.55998,4.16998,0,1.02999,0,0,0,0,1.03999,0,0,0,0,0,0,0,0,0,0,2.1,18.39,0,0,0,0,0,0,0,1,"D",.,"A","0","D","04",,"T",.,"A",.,"A",.,"A","2","D"
154142,.,"A",.,"A",.,"A",74,"D",66,"D","2","2","D","01","D",.,"A","2","D",844,"D","16","D","15","D","5","D","1","D",2,"D","1","D",-56,"D",,"A",.,"A",0,"D",0,"D",0,"D",18975,"D",19464,"D",49917.701,0,"D",69,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",18620,"D",0,"D",0,"D",900,"D",54,"D",7,"D",0.3326106,"D",.,"A",.,"A",0,"D",283,"D",65,"D",348,"D",80,"D",.,"A","1","D",2,"D",18620,"D",.,"A","10","D","1","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",2,"D",489,"D","01","01","D","5",.,"A","1","D","2","D","3","D","3","D","1","D",.,"A",.,"A","1","D","2","D","2",.,"A",.,"A","15","07","1998",489,"D","1","D",.,"A",6,"D","2","D",2,.,"A",,"A",,"A",52,"D",4,"D",.,"A",84612.945,.,92161.713,.,.,.,.,.,98996.113,106727.834,97453.323,.,95708.322,.,.,.,86001.343,81148.017,88818.932,105604.563,128054.839,.,95301.634,113507.294,107201.019,.,.,81832.382,.,94185.344,.,.,89250.289,.,.,113104.24,79098.354,.,80800.292,.,91227.353,81589.247,.,.,101.76998,91.76998,1.25999,7.86,10.29,0,0,17.31,18.5,0.94,0,0.73,17.06,3.42,0,0,1.25999,6.34,0,6.8,10,0,0,0,2.1,0,0,6.31,1,"D",.,"A","0","D","04",,"T",.,"A",.,"A",.,"A","2","D"
154151,.,"A",.,"A",.,"A",32,"D",31,"D","1","1","D","01","D",.,"A","1","D",60000,"D","14","D","14","D","1","D",,"A",4,"D","3","D",0,"D",,"A",1000,"D",0,"D",0,"D",0,"D",61200,"D",60000,"D",47039.465,0,"D",4590,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",60000,"D",55,"D",.,"A",0.7902481,"D",.,"A",.,"A",0,"D",348,"D",80,"D",348,"D",80,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",-1200,"D","01","01","D","5",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",200,"D","11","08","1998",.,"A","1","D",.,"A",2,"D","1","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",112933.719,.,.,.,.,98351.893,86163.717,84260.146,.,68709.472,.,.,.,110010.141,74793.991,123233.208,122201.435,68803.155,.,82058.366,82506.664,102019.07,.,.,81194.023,.,63424.234,.,.,56558.507,.,.,144367.183,84664.832,.,101168.79,.,82704.876,76643.909,.,.,.,89230.986,.,184.18001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.18001,14.5,0,0,62.09,0,0,18.25,1,"D",.,"A","2","D","08","45","D",.,"A",.,"A",.,"A","2","D"
154152,.,"A",.,"A",.,"A",32,"D",31,"D","1","1","D","01","D",.,"A","1","D",60000,"D","14","D","14","D","1","D",,"A",4,"D","3","D",0,"D",,"A",1000,"D",0,"D",0,"D",0,"D",61200,"D",60000,"D",47039.465,0,"D",4590,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",60000,"D",55,"D",.,"A",0.7908554,"D",.,"A",.,"A",0,"D",348,"D",80,"D",348,"D",80,"D",.,"A","1","D",1,"D",0,"D",.,"A",,"A","3","D","3","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",-1200,"D","01","01","D","5",.,"A","2","D","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",200,"D","18","08","1998",.,"A","1","D",.,"A",2,"D","2","D",2,.,"A",,"A","2","D",52,"D",0,"D",.,"A",112933.719,.,.,.,.,98351.893,86163.717,84260.146,.,68709.472,.,.,.,110010.141,74793.991,123233.208,122201.435,68803.155,.,82058.366,82506.664,102019.07,.,.,81194.023,.,63424.234,.,.,56558.507,.,.,144367.183,84664.832,.,101168.79,.,82704.876,76643.909,.,.,.,89230.986,.,177.98,105.79999,6.95,5.89,11.6,7.71,3.58,5.51,1.79,1.58,3.38,2.11,16.76,0,13.1,8.78,4.82,7.27999,0,4.96,72.18001,0,0,0,10.0807,30,0,17.04927,1,"D",.,"A","2","D","08","45","D",.,"A",.,"A",.,"A","2","D"
154161,.,"A",.,"A",.,"A",42,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",4,"D","7","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",3869,"D",3869,"D",52359.96,0,"D",0,"D",0,"D",.,"A",0,"D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","06001998","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"C",0,"D",0,"D",521,"D",0,"D",.,"A",.,"A",0.0296242,"D",.,"A",.,"A",3348,"D",.,"B",.,"B",.,"B",.,"B",.,"A","3","D",0,"D",3869,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",0,"D","01",,"A","2",.,"A",,"A","1","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","10","07","1998",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A","4","D",,"A",0,"D",.,"A",.,"A",84286.88,82569.94,117944.669,92028.574,.,99962.306,.,.,.,116669.608,124545.39,86211.918,97256.79,110135.034,.,89774.522,128761.39,98276.077,.,.,113224.085,.,76882.189,.,.,87201.46,.,.,91123.402,188898.729,.,69288.958,.,83439.006,87541.453,.,.,.,122484.676,.,.,.,.,.,167.20003,167.20003,11.75016,7.50474,14.0578,15.07454,6.30681,0,0,1.91181,4.82722,10.45404,7.18984,5.47612,6.60435,5.76051,3.11472,22.37792,14.4704,30.31905,0,0,0,0,0,0,0,0,1,"D",.,"A","4","D","01","51","D",.,"A",.,"A",.,"A","1","D"
154162,.,"A",.,"A",.,"A",42,"D",.,"D","1","4","D","01","D",.,"A","8","D",0,"D","12","D",,"A",,"A",,"A",4,"D","7","D",0,"D","1","D",.,"A",0,"D",0,"D",0,"D",3869,"D",3869,"D",52359.96,0,"D",0,"D",0,"D",.,"A",0,"D",279,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","06001998","D",,"A",,"A",,"A",,"A",,"A",,"A",.,"C",0,"D",0,"D",521,"D",0,"D",.,"A",.,"A",0.0303001,"D",.,"A",.,"A",3348,"D",.,"B",.,"B",.,"B",.,"B",.,"A","3","D",0,"D",3869,"D",.,"A",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",3,"D",0,"D",0,"D","01",,"A","2",.,"A",,"A","1","D","2","D","3","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","17","07","1998",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A","4","D",,"A",0,"D",.,"A",.,"A",84286.88,82569.94,117944.669,92028.574,.,99962.306,.,.,.,116669.608,124545.39,86211.918,97256.79,110135.034,.,89774.522,128761.39,98276.077,.,.,113224.085,.,76882.189,.,.,87201.46,.,.,91123.402,188898.729,.,69288.958,.,83439.006,87541.453,.,.,.,122484.676,.,.,.,.,.,52.24998,52.24998,0,4.30803,19.04732,7.7094,0,0,0,0,1.97274,2.32786,3.10934,2.59139,2.15353,0,0,0,1.93613,7.09424,0,0,0,0,0,0,0,0,1,"D",.,"A","4","D","01","51","D",.,"A",.,"A",.,"A","1","D"
154171,.,"A",.,"A",.,"A",23,"D",.,"D","1","4","D","01","D",.,"A","4","D",30000,"D","14","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",81,"D",0,"D",0,"D",0,"D",30081,"D",30000,"D",46875.946,0,"D",2295,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",40,"D",.,"A",0.484545,"D",.,"A",.,"A",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","5","D",2,"D",0,"D",105,"D",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-81,"D","01","01","D","1",.,"A",,"A","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","10","09","1998",.,"A",,"A",.,"A",.,"A","1","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",109305.884,.,87091.638,.,.,.,111933.828,90574.953,115134.948,70379.972,56472.135,.,125715.017,89056.08,100802.729,.,.,88868.775,.,91504.282,.,.,70651.031,.,.,137142.076,71647.384,.,98029.202,.,88735.462,96505.617,.,.,.,112934.698,.,.,.,.,.,101463.213,76614.602,84597.242,156.25,106.25,4.12535,7.86976,4.5821,9.2946,2.13499,8.48302,13.82425,1.2494,1.94972,8.89379,4.69869,2.12991,3.08408,3.09346,3.83619,10.72517,3.61928,12.65624,50,0,0,0,0,0,0,2.13,1,"D",.,"A","0","D","06","48","D",.,"A",.,"A",.,"A","2","D"
154172,.,"A",.,"A",.,"A",23,"D",.,"D","1","4","D","01","D",.,"A","4","D",30000,"D","14","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",81,"D",0,"D",0,"D",0,"D",30081,"D",30000,"D",46875.946,0,"D",2295,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",30000,"D",40,"D",.,"A",0.4851502,"D",.,"A",.,"A",0,"D",348,"D",80,"D",435,"D",100,"D",.,"A","5","D",2,"D",0,"D",105,"D",,"A","3","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-81,"D","01","01","D","1",.,"A",,"A","2","D","2","D","3","D","1","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","17","09","1998",.,"A",,"A",.,"A",.,"A","2","D",2,.,"A",,"A",,"A",52,"D",.,"A",.,"A",109305.884,.,87091.638,.,.,.,111933.828,90574.953,115134.948,70379.972,56472.135,.,125715.017,89056.08,100802.729,.,.,88868.775,.,91504.282,.,.,70651.031,.,.,137142.076,71647.384,.,98029.202,.,88735.462,96505.617,.,.,.,112934.698,.,.,.,.,.,101463.213,76614.602,84597.242,156.24999,106.24999,5.54314,11.18651,7.9751,4.72346,2.55878,4.48484,8.81991,1.2649,1.97391,5.16267,4.75698,2.58764,5.95729,1.97796,5.51498,4.09238,4.68178,22.98776,50,0,0,0,0,0,0,0,1,"D",.,"A","0","D","06","48","D",.,"A",.,"A",.,"A","2","D"
154181,.,"A",.,"A",.,"A",23,"D",24,"D","1","4","D","01","D",.,"A","2","D",13687,"D","13","D","15","D","1","D","3","D",2,"D","1","D",0,"D",,"A",100,"D",0,"D",0,"D",0,"D",14702,"D",14502,"D",33238.331,0,"D",1047,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",13687,"D",13,"D",40,"D",0.2332433,"D",.,"A",15,"D",0,"D",126,"D",29,"D",130,"D",30,"D",.,"A","1","D",2,"D",815,"D",.,"A","03","D","4","D","4","D",800,"D",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-200,"D","01","02","D","4",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",100,"D","10","09","1998",.,"A",,"A",.,"A",1,"D","1","D",2,.,"A",,"A",,"A",36,"D",50,"D",.,"A",56324.905,82637.085,63838.382,.,64498.003,.,65100.221,62099.722,.,.,.,53120.067,.,.,.,.,.,68683.657,63097.089,62397.694,.,72691.374,.,.,.,74879.499,68295.901,58236.18,71857.839,62538.345,.,72457.916,64338.455,79196.339,.,.,69657.817,.,63403.948,.,.,61221.332,.,.,52.25,12.42,0,1,0,0,0,0,0,0,0,5.3,0,0,0,0,0,0,0,6.12,39.83,0,0,0,0,0,0,4.76999,1,"D",.,"A","0","D","03","49","D",.,"A",.,"A",.,"A","2","D"
