"NEWID","ADDFEDX","ADDFEDX_","ADDOTHX","ADDOTHX_","ADDSTAX","ADDSTAX_","AGE_REF","AGE_REF_","AGE2","AGE2_","BLS_URBN","CUTENURE","CUTE_URE","DESCRIP","DESCRIP_","DIVX","DIVX_","EARNCOMP","EARN_OMP","EARNX","EARNX_","EDUC_REF","EDUC0REF","EDUCA2","EDUCA2_","EMPLTYP1","EMPL_YP1","EMPLTYP2","EMPL_YP2","FAM_SIZE","FAM__IZE","FAM_TYPE","FAM__YPE","FBSNSX","FBSNSX_","FD_STMPS","FD_S_MPS","FEDREFX","FEDREFX_","FFARMX","FFARMX_","FFEDTXX","FFEDTXX_","FGVX","FGVX_","FINCAFTX","FINC_FTX","FINCBEFX","FINC_EFX","FINLWT21","FIRAX","FIRAX_","FJSSDEDX","FJSS_EDX","FPVTX","FPVTX_","FREEMLX","FREEMLX_","FRRX","FRRX_","FS_AMT1","FS_AMT1_","FS_AMT2","FS_AMT2_","FS_AMT3","FS_AMT3_","FS_AMT4","FS_AMT4_","FS_AMT5","FS_AMT5_","FS_AMT6","FS_AMT6_","FS_AMT7","FS_AMT7_","FS_AMT8","FS_AMT8_","FS_DATE1","FS_D_TE1","FS_DATE2","FS_D_TE2","FS_DATE3","FS_D_TE3","FS_DATE4","FS_D_TE4","FS_DATE5","FS_D_TE5","FS_DATE6","FS_D_TE6","FS_DATE7","FS_D_TE7","FS_DATE8","FS_D_TE8","FS_MTHI","FS_MTHI_","FSS_RRX","FSS_RRX_","FSTATXX","FSTATXX_","FSUPPX","FSUPPX_","FWAGEX","FWAGEX_","HRSPRWK1","HRSP_WK1","HRSPRWK2","HRSP_WK2","INC_RNKU","INC__NKU","INSREFX","INSREFX_","INTX","INTX_","JFS_AMT","JFS_AMT_","JGRCFDMV","JGRC_DMV","JGRCFDWK","JGRC_DWK","JGROCYMV","JGRO_YMV","JGROCYWK","JGRO_YWK","LUMPX","LUMPX_","MARITAL1","MARI_AL1","NO_EARNR","NO_E_RNR","NONERNX","NONERNX_","OCCEXPNX","OCCE_PNX","OCCULIS2","OCCU_IS2","ORIGIN1","ORIGIN1_","ORIGIN2","ORIGIN2_","OTHINX","OTHINX_","OTHRECX","OTHRECX_","OTHREFX","OTHREFX_","OTHRNTX","OTHRNTX_","PENSIONX","PENS_ONX","PERSLT18","PERS_T18","PERSOT64","PERS_T64","PERSTAX","PERSTAX_","PICK_UP","OCCULIS1","OCCU_IS1","POPSIZE","PTAXREFX","PTAX_EFX","RACE2","RACE2_","REC_FS","REC_FS_","REF_RACE","REF__ACE","REGION","REGION_","RESPSTAT","RESP_TAT","ROOMX","ROOMX_","SALEX","SALEX_","SEX_REF","SEX_REF_","SEX2","SEX2_","SMSASTAT","SSREFX","SSREFX_","STATREFX","STAT_EFX","STRTDAY","STRTMNTH","STRTYEAR","TAXPROPX","TAXP_OPX","TYPOWND","TYPOWND_","UNEMPX","UNEMPX_","VEHQ","VEHQ_","WEEKI","WEEKI_","WEEKN","WELFRX","WELFRX_","WHYNWRK1","WHYN_RK1","WHYNWRK2","WHYN_RK2","WK_WRKD1","WK_W_KD1","WK_WRKD2","WK_W_KD2","WRKRSX","WRKRSX_","WTREP01","WTREP02","WTREP03","WTREP04","WTREP05","WTREP06","WTREP07","WTREP08","WTREP09","WTREP10","WTREP11","WTREP12","WTREP13","WTREP14","WTREP15","WTREP16","WTREP17","WTREP18","WTREP19","WTREP20","WTREP21","WTREP22","WTREP23","WTREP24","WTREP25","WTREP26","WTREP27","WTREP28","WTREP29","WTREP30","WTREP31","WTREP32","WTREP33","WTREP34","WTREP35","WTREP36","WTREP37","WTREP38","WTREP39","WTREP40","WTREP41","WTREP42","WTREP43","WTREP44","FOODTOT","FOODHOME","CEREAL","BAKEPROD","BEEF","PORK","OTHMEAT","POULTRY","SEAFOOD","EGGS","MILKPROD","OTHDAIRY","FRSHFRUT","FRSHVEG","PROCFRUT","PROCVEG","SWEETS","NONALBEV","OILS","MISCFOOD","FOODAWAY","ALCBEV","SMOKSUPP","PET_FOOD","PERSPROD","PERSSERV","DRUGSUPP","HOUSKEEP","HH_CU_Q","HH_CU_Q_","HHID","HHID_","CHILDAGE","CHIL_AGE","INCLASS","STATE","STATE_","CHDOTHX","CHDOTHX_","ALIOTHX","ALIOTHX_","CHDLMPX","CHDLMPX_","POVERTY","POVERTY_"
40482,.,"A",.,"A",.,"A",43,"D",30,"D","1","2","D","01","D",.,"A","2","D",17023,"D","12","D","10","D","1","D","1","D",2,"D","1","D",0,"D","2","D",300,"D",0,"D",475,"D",0,"D",16492,"D",17023,"D",26801.476,0,"D",1302,"D",0,"D",.,"B",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",356,"D",0,"D",17023,"D",48,"D",42,"D",0.2939938,"D",.,"A",.,"A",0,"D",109,"D",25,"D",130,"D",30,"D",.,"A","1","D",2,"D",0,"D",.,"A","13","D","4","D","4","D",.,"A",0,"D",.,"B",.,"A",.,"A",0,"D",0,"D",531,"D","01","10","D","5",.,"A","1","D","2","D","1","D","3","D","1","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","05","01","1997",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",16,"D",.,"A",.,57581.187,51393.701,50939.89,55842.089,.,.,.,56089.669,.,54527.551,61334.712,46501.163,.,.,.,.,.,58011.842,.,.,.,53410.939,54637.013,.,57332.55,.,54758.098,54084.397,.,55603.38,60542.946,.,.,49451.227,.,50400.437,.,.,56049.495,51986.267,49212.507,.,57639.968,51.59,30.33,0,2.98,0,4.88,0,0,0,0,5.05,10.7,0,0,0,0,0,3.45,0.89,2.38,21.26,5.76,27.08,0,0,0,0,2,1,"D",.,"A","0","D","04",,"T",.,"A",.,"A",.,"A","2","D"
40532,400,"D",.,"A",.,"A",38,"D",34,"D","1","1","D","01","D",.,"A","2","D",72200,"D","15","D","14","D","1","D","1","D",4,"D","3","D",0,"D",,"A",.,"A",0,"D",8746,"D",0,"D",58379,"D",72425,"D",20017.338,1250,"D",5523,"D",1104,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2807,"D",0,"D",72200,"D",42,"D",48,"D",0.8579755,"D",.,"A",225,"D",0,"D",435,"D",100,"D",544,"D",125,"D",.,"A","1","D",2,"D",225,"D",300,"D","03","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",2,"D",0,"D",14046,"D","01","08","D","3",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",107,"D","03","01","1997",2200,"D","1","D",.,"A",3,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",37776.601,43483.612,37414.743,37530.119,41303.106,42908.605,.,37754.945,41701.119,41030.184,.,.,37305.958,.,44438.61,.,.,43387.362,.,.,41336.852,37707.711,.,45049.216,.,39744.093,47498.45,.,.,.,43597.335,.,.,.,.,.,42991.26,40495.02,45077.925,.,41965.976,.,.,.,70.08,6.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.19,4.26,0,0,63.63,16.12,0,0,0,0,0,0,1,"D",.,"A","2","D","09","26","D",.,"A",.,"A",.,"A","2","D"
40692,.,"A",.,"A",.,"A",21,"D",.,"D","2","4","D","01","D",.,"A","4","D",3560,"D","12","D",,"A","1","D",,"A",3,"D","9","D",0,"D",,"A",.,"A",0,"D",360,"D",0,"D",3262,"D",3710,"D",10808.974,0,"D",272,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",88,"D",0,"D",3560,"D",36,"D",.,"A",0.0338825,"D",.,"A",.,"A",0,"D",109,"D",25,"D",217,"D",50,"D",.,"A","5","D",2,"D",150,"D",.,"A",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",1,"D",0,"D",448,"D","01","10","D","5",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","2",.,"A",.,"A","01","01","1997",.,"A",,"A",.,"A",1,"D","2","D",1,.,"A",,"A",,"A",8,"D",.,"A",.,"A",.,21560.426,25263.546,.,.,.,.,.,17314.571,.,.,.,18988.401,25195.696,.,17314.571,.,17314.571,29867.819,.,17314.571,25983.721,.,.,17314.571,.,17314.571,.,.,17397.452,20317.074,31283.331,.,22168.387,29448.836,31940.069,23189.797,36763.13,.,.,.,17314.571,.,19028.961,28.28,24.3,4.85,6.85,0,0,0,0,0,1.23,2.94,0,0,0,3.92,0,1.49,3.02,0,0,3.98,0,0,0,0,0,0,5.78,1,"D",.,"A","1","D","01",,"T",150,"D",.,"A",.,"A","1","D"
41652,900,"D",.,"A",200,"D",93,"T",.,"D","1","4","D","01","D",885,"D","8","D",0,"D","13","D",,"A",,"A",,"A",1,"D","8","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",7832,"D",9122,"D",8105.588,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",7800,"D",0,"D",0,"D",0,"D",.,"A",.,"A",0.1361953,"D",.,"A",.,"A",0,"D",87,"D",20,"D",109,"D",25,"D",.,"A","2","D",0,"D",9122,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",437,"D",0,"D",1,"D",1290,"D","01",,"A","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","03","01","1997",190,"D",,"A",.,"A",1,"D","2","D",1,.,"A","1","D",,"A",0,"D",.,"A",.,"A",14868.995,18596.399,18696.427,18373.084,.,15644.166,14541.82,17809.915,.,.,15763.564,.,15609.907,.,.,14923.562,.,.,16183.248,16105.478,.,20682.766,.,16047.535,14631.109,.,.,.,16645.032,.,.,.,.,.,18250.824,14546.915,17029.328,.,17742.779,.,.,.,18536.619,14403.656,24.17997,24.17997,0,1.34,0,0,0,4.06,0,0,1.53,2.6,3.72,1.44,0,6.60999,1.02999,0,0,1.84999,0,0,0,0,0,11,0,0,1,"D",.,"A","0","D","02","29","D",.,"A",.,"A",.,"A","2","D"
41772,.,"A",.,"A",.,"A",43,"D",.,"D","1","5","D","01","D",.,"A","1","D",24000,"D","15","D",,"A","1","D",,"A",2,"D","7","D",0,"D",,"A",.,"A",0,"D",3652,"D",0,"D",18983,"D",24200,"D",13726.722,1000,"D",1836,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",1565,"D",0,"D",24000,"D",40,"D",.,"A",0.4112612,"D",.,"A",100,"D",0,"D",296,"D",68,"D",326,"D",75,"D",.,"A","3","D",1,"D",200,"D",.,"A",,"A","1","D",,"A",.,"A",0,"D",.,"A",.,"A",100,"D",1,"D",0,"D",5217,"D","01","03","D","2",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",.,"A","01","01","1997",.,"A",,"A",.,"A",1,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",26585.101,30267.001,.,30449.291,24983.575,29233.92,.,.,28869.015,.,27198.985,.,.,24208.494,.,.,28160.391,28727.156,.,27146.073,.,28080.406,28784.683,.,.,.,30181.347,.,.,.,.,.,26720.081,28569.936,30679.022,.,27608.545,.,.,.,23633.703,24723.305,29207.989,24794.312,72.74998,60.51998,1.85,12.84,12.87,0,0,6.69,0,1.02999,2.9,2.89,0,0,0,3.42,1.55,2.27,0,12.20999,12.23,0,0,0,17.5,0,0,3.64,1,"D",.,"A","3","D","05","29","D",.,"B",.,"A",.,"A","2","D"
41902,2000,"D",.,"A",500,"D",42,"D",40,"D","1","1","D","01","D",.,"A","2","D",100000,"D","13","D","13","D","1","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",98000,"D",100500,"D",24197.215,0,"D",7650,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",100000,"D",50,"D",40,"D",0.945789,"D",.,"A",2000,"D",0,"D",217,"D",50,"D",348,"D",80,"D",.,"A","1","D",2,"D",500,"D",.,"A","04","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",2500,"D","01","01","D","1",.,"A","1","D","2","D","1","D","4","D","1","D",-1500,"D",.,"A","1","D","2","D","1",.,"A",.,"A","06","01","1997",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",56958.626,.,.,49446.634,.,.,.,.,.,47499.034,45057.523,56254.753,.,42179.517,.,.,.,54817.402,54281.175,47132.994,49879.58,47601.942,.,54848.96,56113.851,51726.196,.,.,57728.183,.,45149.972,.,.,42524.035,.,.,39665.25,42910.987,.,53003.483,.,41839.244,46389.076,.,36.53996,10.09999,0,1.49,0,0,0,0,0,0,1.61,0,0,5.81999,0,1.18,0,0,0,0,26.43997,5.35,0,0,0,0,1.44,2.09,1,"D",.,"A","0","D","09","06","D",.,"A",.,"A",.,"A","2","D"
42032,.,"A",.,"A",.,"A",32,"D",39,"D","1","1","D","01","D",.,"A","1","D",45000,"D","17","D","13","D","1","D",,"A",8,"D","3","D",0,"D",,"A",1200,"D",0,"D",2798,"D",0,"D",58021,"D",60060,"D",26186.005,0,"D",3443,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",307,"D",0,"D",45000,"D",50,"D",.,"A",0.8034187,"D",.,"A",60,"D",0,"D",565,"D",130,"D",652,"D",150,"D",.,"A","1","D",1,"D",15060,"D",730,"D",,"A","4","D","4","D",15000,"D",0,"D",.,"A",.,"A",.,"A",6,"D",0,"D",2039,"D","01","03","D","3",.,"A","1","D","2","D","1","D","4","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",50,"D","05","01","1997",184,"D","1","D",.,"A",2,"D","2","D",1,.,"A",,"A","2","D",52,"D",0,"D",.,"A",.,.,.,66887.821,.,56523.337,.,.,40087.312,47367.652,57374.714,.,70293.403,52142.208,82193.986,58966.052,56944.728,.,.,.,59691.862,.,106894.133,69848.432,57022.888,.,.,.,.,.,54920.624,.,.,.,59014.326,58401.833,.,75176.913,.,46193.501,51782.939,.,74460.944,70780.732,254.44999,246.17999,22.59,15.35,7.33,7.99507,0,11.03,3.98,2.2,11.76,17.7,14.44,1.86,12.24,10.9,11.22,3.49,1.9,90.19492,8.27,0,0,4.13,11.68,25,0,13,1,"D",.,"A","2","D","08","32","R",.,"A",.,"A",.,"A","2","D"
42282,200,"D",.,"A",80,"D",40,"D",40,"D","1","1","D","01","D",.,"A","2","D",167899,"T","11","D","15","D","1","D","1","D",3,"D","2","D",0,"D",,"A",1000,"D",0,"D",0,"D",0,"D",170419,"T",169399,"T",18848.185,0,"D",8916,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",167899,"T",55,"D",55,"D",0.9745866,"D",.,"A",.,"B",0,"D",174,"D",40,"D",217,"D",50,"D",.,"A","1","D",2,"D",1500,"D",450,"D","01","D","1","D","1","D",.,"A",0,"D",.,"A",1500,"D",.,"A",1,"D",0,"D",-1020,"D","01","14","D","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",300,"D","01","01","1997",.,"A","1","D",.,"A",3,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",39699.63,39850.476,.,37189.294,35857.523,38943.16,.,.,42408.634,.,37611.4,.,.,33293.255,.,.,35929.792,44295.56,.,36151.707,.,36609.48,41533.781,.,.,.,52074.186,.,.,.,.,.,37761.356,36029.173,38947.242,.,36391.743,.,.,.,39607.16,32706.114,36316.481,37070.034,100.10999,60.63,4.52,3.16,0,6.48118,10.91882,0,0,0,1.66,8.61,4.33,0,4.0644,1.8956,0,7.94,0,7.05,39.47999,0,0,3.35,2.2739,0,2.5,13.7961,1,"D",.,"A","1","D","09","39","D",.,"A",.,"A",.,"A","2","D"
42312,70,"D",.,"A",.,"A",53,"D",52,"D","1","1","D","01","D",.,"A","2","D",59000,"D","13","D","13","D","1","D","3","D",2,"D","1","D",4000,"D",,"A",.,"A",0,"D",5561,"D",48,"D",50763,"D",59100,"D",28068.585,0,"D",4820,"D",3900,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",2796,"D",0,"D",55000,"D",46,"D",40,"D",0.7957365,"D",.,"A",100,"D",0,"D",217,"D",50,"D",326,"D",75,"D",.,"A","1","D",2,"D",100,"D",.,"A","04","D","4","D","4","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",8337,"D","01","04","D","3",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",90,"D","07","01","1997",.,"A","1","D",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",59641.011,.,50955.914,55784.336,54344.767,57390.375,52056.231,.,66024.863,60525.052,55427.06,.,.,54107.42,.,56369.042,.,.,54808.204,.,.,57927.125,55424.329,.,48316.766,.,59930.429,55492.895,.,.,.,54771.304,.,.,.,.,.,56213.029,57139.265,51662.774,.,55588.028,.,.,116.04,71.49,10.66,28.64,4.21,0,0,0,0,0,2.94,6.72,2.11,0,2.9,1.79,0,0,1.09,10.43,44.55,2.31,0,1.89,0,0,13.45,9.05,1,"D",.,"A","0","D","08","55","D",.,"A",.,"A",.,"A","2","D"
42352,.,"A",.,"A",.,"A",60,"D",.,"D","1","2","D","01","D",.,"A","4","D",12000,"D","12","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",50,"D",0,"D",1512,"D",0,"D",10102,"D",12075,"D",22915.919,0,"D",918,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",536,"D",0,"D",12000,"D",40,"D",.,"A",0.2058271,"D",.,"A",75,"D",0,"D",100,"D",23,"D",109,"D",25,"D",.,"A","2","D",2,"D",75,"D",75,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",1973,"D","01","10","D","1",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",25,"D","07","01","1997",.,"A","1","D",.,"B",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",50590.89,.,45232.658,41300.727,45891.618,.,.,47872.743,.,46389.87,.,.,42483.618,.,.,42422.91,39434.155,.,45265.375,.,44828.471,43151.822,.,.,.,46070.089,.,.,.,.,.,46127.713,44367.739,45010.389,.,39987.627,.,.,.,47957.374,52575.787,43880.649,42554.876,46701.977,9.21,9.21,0,3.63,0,0,0,0,0,1.94,0,0,0.44,0,0,0.16,0,0,1.59,1.45,0,0,0,0,0,0,1.34,0,1,"D",.,"A","7","D","03","26","D",.,"A",.,"A",.,"A","2","D"
42372,.,"A",.,"A",.,"A",26,"D",19,"D","1","4","D","01","D",.,"A","2","D",17000,"D","15","D","13","D","1","D","1","D",2,"D","1","D",0,"D",,"A",500,"D",0,"D",0,"D",0,"D",17000,"D",17000,"D",9197.883,0,"D",1301,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",17000,"D",40,"D",20,"D",0.2931996,"D",.,"A",.,"A",0,"D",217,"D",50,"D",261,"D",60,"D",.,"A","1","D",2,"D",0,"D",.,"A","04","D","4","D","2","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","01","D","2",.,"A","1","D","2","D","4","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",100,"D","07","01","1997",600,"D",,"A",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",23,"D",.,"A",.,.,.,.,18839.573,.,.,.,19315.47,17824.789,.,17676.013,.,19301.903,20284.361,.,18070.531,19192.4,.,.,17736.976,.,17916.464,.,.,20385.512,19730.605,20440.126,.,18175.099,20965.613,19589.979,18149.855,19339.798,.,.,.,20033.026,.,16658.94,17310.863,17729.262,.,.,111.16996,60.31997,2.79,6.76,0,0,0,2.28,0,2.01,0,4.62,1.64,9.45999,0,2.7,1.06999,10.74999,7.73,8.51,50.84999,0,0,0,0,15,0,149.03,1,"D",.,"A","0","D","04","20","D",.,"A",.,"A",.,"A","2","D"
42392,.,"A",.,"A",.,"B",49,"D",47,"D","1","2","D","01","D",.,"A","4","D",49500,"D","16","D","16","D","4","D",,"A",3,"D","4","D",0,"D",,"A",.,"B",0,"D",0,"D",0,"D",49500,"D",49500,"D",9994.351,0,"D",3787,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",49500,"D",45,"D",.,"A",0.7169624,"D",.,"A",.,"B",0,"D",478,"D",110,"D",544,"D",125,"D",.,"A","1","D",2,"D",0,"D",.,"B",,"A","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","02","D","2",.,"A","1","D","2","D","1","D","2","D","1","D",.,"A",.,"A","1","D","2","D","1",.,"A",.,"A","07","01","1997",.,"A","1","D",.,"A",4,"D","2","D",1,.,"A",,"A","1","D",52,"D",0,"D",.,"A",.,.,.,.,20459.932,.,.,.,23851.683,22094.107,.,21797.355,.,19996.767,20651.632,.,19727.285,22445.984,.,.,19842.399,.,19166.67,.,.,19594.713,22063.701,19194.794,.,18511.555,19580.782,18329.23,18256.087,20100.673,.,.,.,21218.79,.,18744.956,20604.793,19191.822,.,.,85.93998,57.66998,0,0,8.67,0,4.93999,3.18,0,0,2.84,0,5.95,3.59999,0,0,1.68,21.53,0,5.28,28.27,0,0,1.2,23.8,0,0,13.4,1,"D",.,"A","7","D","07","39","R",.,"A",.,"A",.,"A","2","D"
42602,.,"A",.,"A",.,"A",40,"D",.,"D","1","4","D","01","D",.,"A","1","D",70000,"D","12","D",,"A","1","D",,"A",1,"D","8","D",0,"D",,"A",1600,"D",0,"D",0,"D",0,"D",71900,"D",70100,"D",23826.778,0,"D",5070,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",70000,"D",45,"D",.,"A",0.8488689,"D",.,"A",100,"D",0,"D",152,"D",35,"D",196,"D",45,"D",.,"A","3","D",1,"D",100,"D",740,"D",,"A","4","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",-1800,"D","01","14","D","3",.,"A",,"A","2","D","1","D","2","D","1","D",.,"A",.,"A","2","D",,"A","1",.,"A",200,"D","07","01","1997",.,"A",,"A",.,"A",4,"D","2","D",1,.,"A",,"A",,"A",52,"D",.,"A",.,"A",.,.,.,.,.,.,45332.236,.,.,.,45427.29,49614.404,.,41997.869,.,40879.247,46088.12,.,53220.331,48145.608,.,.,46543.349,.,45676.92,.,.,49857.513,53112.053,45683.455,.,57066.299,46464.66,47609.472,51193.878,43254.469,.,.,.,44565.358,.,42191.87,48659.698,42725.879,83.6,44.1,0,4.95,0,3.16,0,0,0,1.32,3.98,3.37,4.22,0,5.68,0,2.52,7.02,0,7.88,39.5,34.51,5.43,0,5.9,0,45.47,14.38,1,"D",.,"A","0","D","09","39","D",.,"A",.,"A",.,"A","2","D"
42732,.,"B",.,"A",.,"B",29,"D",28,"D","1","4","D","01","D",.,"A","2","D",0,"D","15","D","17","D","1","D","1","D",2,"D","1","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",0,"D",30031.833,0,"D",0,"D",0,"D",15,"D",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",0,"D",0,"D",0,"D",0,"D",50,"D",60,"D",.,"A",.,"A",.,"B",0,"D",335,"D",77,"D",370,"D",85,"D",.,"A","1","D",2,"D",0,"D",.,"A","03","D","1","D","1","D",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",0,"D",0,"D","01","03","D","1",.,"A","1","D","2","D","1","D","1","D","2","D",.,"A",.,"A","2","D","1","D","1",.,"A",.,"A","03","01","1997",.,"A",,"A",.,"A",2,"D","2","D",1,.,"A",,"A",,"A",52,"D",52,"D",.,"A",55355.158,.,62095.303,.,61387.896,.,.,64892.097,.,.,65940.49,62653.542,.,65623.696,.,59880.789,49809.142,.,.,.,62657.813,.,.,.,.,.,68073.412,72157.896,49622.033,.,71680.177,.,.,.,58721.092,60382.879,59941.409,51897.756,66714.628,.,59004.19,61744.7,52633.84,.,26,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","25","D",.,"A",.,"A",.,"A",,"A"
42752,.,"A",.,"A",.,"A",39,"D",.,"D","1","1","D","01","D",.,"A","1","D",0,"D","13","D",,"A","1","D",,"A",2,"D","9","D",0,"D",,"A",.,"A",0,"D",0,"D",0,"D",6442,"D",6442,"D",14629.022,0,"D",0,"D",0,"D",.,"A",0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",.,"A",6442,"D",0,"D",0,"D",0,"D",40,"D",.,"A",.,"A",.,"A",.,"A",0,"D",174,"D",40,"D",174,"D",40,"D",.,"A","5","D",1,"D",6442,"D",.,"A",,"A","2","D",,"A",.,"A",0,"D",.,"A",.,"A",.,"A",0,"D",1,"D",0,"D","01","06","D","2",.,"A",,"A","2","D","1","D","4","D","2","D",.,"A",.,"A","1","D",,"A","1",.,"A",.,"A","07","01","1997",.,"A","2","D",.,"B",1,"D","2","D",1,.,"A",,"A",,"A",39,"D",.,"A",.,"A",.,29623.607,.,30817.155,.,.,25034.316,34763.093,30432.442,.,27696.822,32185.903,28219.704,26092.299,29956.76,.,.,.,29683.562,.,29315.971,34583.262,29856.177,.,.,.,.,.,32750.815,.,.,.,26679.877,27782.709,.,28994.035,.,29125.021,30521.58,.,29541.047,29738.897,.,.,24.99998,24.99998,0,4.80967,0,0,0,0,0,1.23535,1.96798,0,1.05209,4.01506,1.31544,2.75575,0,0,2.72751,5.12113,0,0,0,0,0,0,0,0,1,"D",.,"A","0","D","10","06","D",.,"A",.,"A",.,"A",,"A"
